gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Serinc4	6.821283104191715e-10	-13.413239550756689	0.015	0.175	1.364256620838343e-6
C130026I21Rik	6.822880728774579e-10	-14.357732128227825	0.008	0.276	1.3645761457549158e-6
Hes1	7.312179984473267e-10	-8.3313479463241	0.353	0.183	1.4624359968946534e-6
H1fx	7.604353599649791e-10	-10.32005139198233	0.331	0.254	1.5208707199299582e-6
Rapgefl1	8.332591513797349e-10	-14.904473563802961	0.045	0.172	1.6665183027594698e-6
Dcn	8.399520968578431e-10	-14.34666355753961	0.053	0.107	1.6799041937156862e-6
Cd53	8.8918918213114e-10	-1.4925653281803344	0.113	0.186	1.77837836426228e-6
Trbv29	9.187598768162189e-10	-4.927370407766512	0.03	0.221	1.8375197536324377e-6
Mocs1	9.472329166966644e-10	-10.37919377591168	0.361	0.208	1.8944658333933287e-6
Btla	9.53819623302494e-10	-13.1310765898519	0.286	0.122	1.9076392466049882e-6
Plxdc2	1.058721441896983e-9	-5.720135628787274	0.075	0.204	2.117442883793966e-6
Mansc1	1.083526512864221e-9	-14.211054874032131	0.045	0.165	2.167053025728442e-6
Cr2	1.0940283854872984e-9	-6.522002806077513	0.09	0.16	2.188056770974597e-6
Npm1	1.1722658962022974e-9	-2.718235450046045	0.692	0.4	2.344531792404595e-6
Rps2	1.2217425726786518e-9	-0.9435683472149119	0.647	0.402	2.4434851453573037e-6
Ncf2	1.2305155129468527e-9	-15.113405669218183	0.015	0.104	2.4610310258937053e-6
Camk2n1	1.4260935712065661e-9	-4.482186473739381	0.135	0.064	2.8521871424131324e-6
Gpr83	1.4708110850618735e-9	-6.786828764701788	0.218	0.126	2.941622170123747e-6
Kif11	1.5415802079558248e-9	-12.565991500310979	0.075	0.18	3.0831604159116498e-6
Itpkb	1.5981058123062243e-9	-5.423674631430693	0.09	0.315	3.1962116246124487e-6
Aqp5	1.6481329407984982e-9	-11.979025086136522	0.015	0.106	3.2962658815969963e-6
Syngr1	1.8344534479926478e-9	-10.261760210503263	0.158	0.152	3.6689068959852957e-6
Celf2	1.886714354720987e-9	-4.625131767467475	0.188	0.378	3.773428709441974e-6
Tmem176a	2.0200311817551085e-9	-11.802511626759078	0.128	0.105	4.040062363510217e-6
Ndrg3	2.1815301164065894e-9	-10.360510117101867	0.361	0.209	4.363060232813179e-6
Cenpf	2.3325220413460583e-9	-18.550091565693133	0.03	0.174	4.665044082692116e-6
Mad1l1	2.519425913820788e-9	-3.347769473355425	0.075	0.261	5.038851827641576e-6
Set	2.6597283510773045e-9	-0.9596734861865919	0.654	0.392	5.319456702154609e-6
Gm22710	3.0615833907822226e-9	-6.087873880856858	0.06	0.211	6.123166781564446e-6
Slc23a3	3.1669555755659725e-9	-14.221037114213026	0.053	0.151	6.333911151131945e-6
Socs1	3.23980457615632e-9	-5.336529468572546	0.15	0.379	6.47960915231264e-6
Ugt8a	3.2497864964274763e-9	-7.042759069123665	0.301	0.205	6.4995729928549526e-6
Abca1	4.1451753637826775e-9	-11.823561944679595	0.023	0.149	8.290350727565355e-6
Ctla2a	4.212445418064585e-9	-8.083653090572344	0.06	0.103	8.42489083612917e-6
Dntt	4.275360630869804e-9	-6.800333320526045	0.248	0.322	8.550721261739608e-6
Nebl	4.579672778994485e-9	-1.3584736344567991	0.241	0.342	9.15934555798897e-6
Npm2	4.586146674459526e-9	-5.420793071251909	0.113	0.205	9.172293348919052e-6
Grhl1	4.775319622538324e-9	-13.211229830422234	0.414	0.147	9.550639245076648e-6
Zc3h12d	4.844780989793402e-9	-14.227845630239967	0.015	0.146	9.689561979586805e-6
Ccl4	5.198624345209715e-9	-14.13287615970157	0.158	0.121	1.039724869041943e-5
Itga2b	5.312288316898307e-9	-14.574110926306682	0.015	0.144	1.0624576633796615e-5
Pnrc1	5.5506087314864345e-9	-2.0165395846618677	0.248	0.411	1.1101217462972869e-5
Tmprss4	5.611276901648154e-9	-7.289547701079105	0.03	0.142	1.122255380329631e-5
Cks2	5.82593922348753e-9	-12.92715820749957	0.226	0.251	1.1651878446975059e-5
Enpp1	6.297337036073139e-9	-3.0100347963297818	0.549	0.255	1.2594674072146277e-5
Gm7102	6.543735095322242e-9	-4.764920652041178	0.18	0.21	1.3087470190644485e-5
Nfe2	6.694029033070741e-9	-12.78435435913602	0.075	0.147	1.3388058066141482e-5
Oprm1	6.8554870347792354e-9	-13.161119534970108	0.015	0.13	1.3710974069558471e-5
Arl5c	6.950391394527164e-9	-3.735506336711204	0.068	0.365	1.3900782789054328e-5
Btg1	7.2025271288986415e-9	-5.620467479269261	0.203	0.404	1.4405054257797282e-5
Ifi47	7.420685131236367e-9	-10.738795690894005	0.241	0.219	1.4841370262472733e-5
Siglecg	7.793499753272e-9	-2.8115847269726704	0.045	0.115	1.5586999506543997e-5
Lig1	8.087736959491215e-9	-6.950049593625772	0.556	0.251	1.617547391898243e-5
Fcgr2b	8.11026470570226e-9	-13.40958097850121	0.045	0.105	1.622052941140452e-5
Prdm9	8.243701742093723e-9	-6.144479104529369	0.06	0.175	1.6487403484187447e-5
B2m	8.592036705724826e-9	-14.553154655267585	0.173	0.318	1.7184073411449652e-5
Ptpdc1	9.08632529019907e-9	-13.11983465352955	0.226	0.129	1.817265058039814e-5
H2-Ab1	9.532209829917564e-9	-7.708777242960785	0.068	0.157	1.9064419659835127e-5
Lrrc8e	1.0177681837529583e-8	-14.19394001925099	0.068	0.19	2.0355363675059164e-5
Il12a	1.1091846963653816e-8	-14.005931947993604	0.023	0.164	2.2183693927307632e-5
Trav15-2-dv6-2	1.1100703263601644e-8	-13.916030500156532	0.023	0.115	2.2201406527203288e-5
Ran	1.1838776956285307e-8	-2.1734165067856583	0.692	0.396	2.3677553912570614e-5
Sept4	1.2935682957067026e-8	-11.409388872504355	0.195	0.211	2.5871365914134052e-5
Ctla2b	1.3741291338162936e-8	-12.82404759629869	0.158	0.176	2.7482582676325872e-5
Hspe1	1.3803364473004569e-8	0.9800900797440346	0.541	0.38	2.7606728946009138e-5
Lsp1	1.3861212789544676e-8	-4.230956938820175	0.158	0.401	2.772242557908935e-5
Stard8	1.4504412167668844e-8	-13.565082690470234	0.068	0.138	2.900882433533769e-5
Ltbp4	1.6247978051002253e-8	-15.159258906054367	0.023	0.106	3.249595610200451e-5
Thsd1	1.7042342146048046e-8	-5.709906148726953	0.053	0.143	3.408468429209609e-5
Cth	1.769359368466008e-8	-13.697216067732755	0.098	0.189	3.538718736932016e-5
Slamf9	1.8208079573070055e-8	-13.234176552869236	0.023	0.133	3.641615914614011e-5
Bcl11b	1.8301446740015277e-8	-5.927296668517068	0.248	0.412	3.6602893480030555e-5
Fas	1.899934218758944e-8	-10.35628485600367	0.12	0.294	3.799868437517888e-5
Trav4-4-dv10	1.9229424331422895e-8	-10.646002745998642	0.015	0.173	3.845884866284579e-5
Igfbp3	1.9563209062855832e-8	-8.414678484490134	0.038	0.132	3.9126418125711664e-5
Clec4a1	2.0254958988964473e-8	-14.39870351628119	0.113	0.101	4.050991797792894e-5
Myo6	2.0318614873581783e-8	-14.237132234875686	0.068	0.154	4.0637229747163565e-5
A3galt2	2.0410822512733676e-8	-6.005994241436643	0.053	0.119	4.082164502546735e-5
Ms4a4b	2.1484421486233534e-8	-17.96377627015368	0.083	0.136	4.2968842972467064e-5
Limk2	2.1711959445748666e-8	-11.968671626880914	0.331	0.223	4.342391889149733e-5
Gm24959	2.474191445159054e-8	-6.0371106114511335	0.053	0.189	4.948382890318108e-5
Klf1	2.606992939144438e-8	-4.5613326041452424	0.083	0.165	5.213985878288876e-5
Paqr3	2.6341658318366285e-8	-13.805914852825873	0.308	0.138	5.268331663673257e-5
Mt1	2.984040084208054e-8	-8.221041017348522	0.113	0.086	5.9680801684161084e-5
Mier1	3.15771190021325e-8	-4.987758057650165	0.233	0.4	6.315423800426499e-5
Cd4	3.1750948952008885e-8	-5.5614261691420115	0.06	0.365	6.350189790401777e-5
Ifitm3	3.2597420434015505e-8	-17.93493971650101	0.135	0.154	6.5194840868031e-5
Aurkb	3.7155985814089385e-8	-11.33603063080338	0.053	0.186	7.431197162817877e-5
Atp1b2	3.766423048858004e-8	-14.538363320391841	0.331	0.13	7.532846097716007e-5
Cnr2	3.956029125439413e-8	-13.826382962658764	0.376	0.208	7.912058250878826e-5
B3galt2	4.5234245812510156e-8	-5.035107403670079	0.068	0.141	9.046849162502032e-5
Dgka	4.7121779331702214e-8	-4.855458961369787	0.038	0.309	9.424355866340442e-5
Gm14443	4.725960237952717e-8	-13.001660836880424	0.038	0.181	9.451920475905434e-5
Lyn	4.8180103950381656e-8	-14.735675946299065	0.045	0.112	9.636020790076332e-5
Xlr	5.055013365150292e-8	-11.556278727242868	0.038	0.137	1.0110026730300584e-4
H2-Q7	5.1577362703498095e-8	-10.807778650248398	0.241	0.218	1.0315472540699619e-4
Cpne1	5.2384628422092554e-8	-5.1516426072517625	0.128	0.161	1.0476925684418511e-4
Synm	5.4075368448191104e-8	-11.39403204692346	0.15	0.032	1.0815073689638221e-4
Plxnd1	5.470423020917928e-8	-5.310607580101616	0.165	0.24	1.0940846041835856e-4
Arpp21	5.559732575600037e-8	-0.5358239759074364	0.188	0.398	1.1119465151200074e-4
Rpl3l	5.673161900275307e-8	-13.022422514101233	0.045	0.14	1.1346323800550614e-4
Tmsb10	5.941968378245291e-8	-3.4881802111705174	0.459	0.28	1.1883936756490583e-4
Cacnb4	6.102393501358029e-8	-9.708300212564936	0.271	0.22	1.2204787002716058e-4
Dnajc28	6.28214920093075e-8	-6.554598845431771	0.278	0.178	1.2564298401861502e-4
Prss27	6.459908554259614e-8	-13.529517251273688	0.053	0.189	1.2919817108519228e-4
Il7r	6.565728720169044e-8	-14.311333081963516	0.165	0.141	1.313145744033809e-4
Irf7	6.961912277530492e-8	-14.606714172564626	0.218	0.181	1.3923824555060982e-4
Ctsl	6.994992312768601e-8	-15.878123224038882	0.105	0.396	1.39899846255372e-4
Ppil6	7.211031130427788e-8	-13.91278212577676	0.068	0.101	1.4422062260855575e-4
Epcam	7.267662932977088e-8	-15.850298417589109	0.165	0.14	1.4535325865954176e-4
Ccr4	7.325227873408029e-8	-13.559484822217184	0.293	0.145	1.4650455746816057e-4
Gnrh1	7.335284144891816e-8	-14.499489422686414	0.09	0.22	1.4670568289783633e-4
Zfp300	7.378425044123602e-8	-14.128102805652981	0.083	0.202	1.4756850088247205e-4
Tmem253	7.46263286426744e-8	-5.089091289104049	0.06	0.186	1.492526572853488e-4
Dek	7.89809564889277e-8	-5.6196654186775445	0.632	0.354	1.579619129778554e-4
Satb1	7.928961949284591e-8	-7.622359848331541	0.226	0.411	1.585792389856918e-4
Ppia	8.135239538804569e-8	0.3034897641234393	0.684	0.478	1.6270479077609137e-4
Wnt8b	8.871826954461174e-8	-5.403453843306661	0.038	0.203	1.7743653908922348e-4
Ccna2	9.035996491066227e-8	-11.220939958676016	0.135	0.204	1.8071992982132454e-4
Sult2b1	9.529476368290734e-8	-12.95487344594922	0.045	0.132	1.905895273658147e-4
Tmem158	9.654731206084766e-8	-5.47875752819148	0.241	0.121	1.9309462412169532e-4
Gm23245	9.94646223478298e-8	-13.943486557313374	0.195	0.183	1.989292446956596e-4
Usp18	1.1289709736757278e-7	-13.608708978766009	0.278	0.179	2.2579419473514557e-4
Zfp551	1.1623605956251633e-7	-13.023510022072601	0.331	0.203	2.3247211912503265e-4
Aqp7	1.1935571757975758e-7	-12.4599616524141	0.083	0.22	2.3871143515951518e-4
Guca2a	1.2224245916133115e-7	-13.046815740410223	0.015	0.134	2.444849183226623e-4
Adat1	1.3691183973222555e-7	-5.165955791116822	0.09	0.207	2.738236794644511e-4
a	1.3962542424742935e-7	-4.77518582222176	0.18	0.253	2.7925084849485867e-4
Gypa	1.4088804503648326e-7	-14.965474869501035	0.03	0.189	2.817760900729665e-4
Cenpa	1.4136199564887266e-7	-15.827312626609203	0.226	0.226	2.827239912977453e-4
Siglec1	1.4783884811435377e-7	-13.019779860912301	0.068	0.141	2.9567769622870755e-4
Spry2	1.5046881608098333e-7	-10.77927685665326	0.09	0.117	3.0093763216196664e-4
Ctsc	1.5084748984439105e-7	-10.595921437234775	0.18	0.22	3.016949796887821e-4
Cldn15	1.5405452223680638e-7	-14.44843249944897	0.038	0.155	3.0810904447361277e-4
Trav9d-1	1.5555763713874474e-7	-14.650458999280875	0.008	0.171	3.111152742774895e-4
Tnfaip3	1.6009364772846675e-7	-5.699391226719082	0.075	0.211	3.201872954569335e-4
Pdpn	1.661503943667766e-7	-14.039398926326568	0.008	0.105	3.3230078873355324e-4
Tnfsf9	1.8269368285157783e-7	-6.3068122338417965	0.053	0.155	3.6538736570315564e-4
Rny1	1.918320409650246e-7	-5.41859159540871	0.18	0.147	3.836640819300492e-4
Serpinb9	1.922598000882512e-7	-14.17672915165024	0.053	0.121	3.845196001765024e-4
Zfp36l1	2.0039789629216245e-7	-10.586686653637567	0.218	0.297	4.007957925843249e-4
1700020D05Rik	2.05925228542304e-7	-13.394974129141408	0.015	0.183	4.1185045708460797e-4
Zfp318	2.1544739529360027e-7	-5.407135959830724	0.15	0.151	4.3089479058720055e-4
Medag	2.2131659846430822e-7	-14.667761743863245	0.008	0.123	4.4263319692861643e-4
Dusp5	2.280928403120618e-7	-5.412715194180172	0.18	0.315	4.561856806241236e-4
Cd59b	2.2821349277538044e-7	-13.204755825581387	0.158	0.13	4.5642698555076086e-4
Gm10401	2.2967371146234653e-7	-5.093252733657762	0.135	0.167	4.593474229246931e-4
Pglyrp1	2.433248075281636e-7	-14.42901643995229	0.038	0.109	4.866496150563272e-4
H2-T3	2.457437621644992e-7	-14.142435574436334	0.489	0.245	4.914875243289984e-4
Gm26461	2.665099017231076e-7	-4.6617526121348725	0.03	0.162	5.330198034462152e-4
Ccr9	2.8157435085635423e-7	-7.5390775556265766	0.203	0.39	5.631487017127084e-4
Ets2	2.8367009833853555e-7	-1.3564485052095017	0.165	0.371	5.673401966770711e-4
Tpt1	2.8370732674634374e-7	-2.4059867439070333	0.263	0.458	5.674146534926875e-4
Zbtb20	2.867761484786332e-7	-7.288603051567777	0.414	0.207	5.735522969572665e-4
Pcna	2.9320235280424504e-7	-3.8927980874601995	0.594	0.319	5.8640470560849e-4
Trav6d-5	3.189055957996387e-7	-15.141937125518213	0.008	0.153	6.378111915992774e-4
Lrrc4	3.3464955510594643e-7	-11.284998448001481	0.068	0.212	6.692991102118928e-4
Epsti1	3.4090595749985865e-7	-13.75561198477392	0.241	0.207	6.818119149997173e-4
Tpm1	3.426886092217258e-7	-8.369156295010567	0.436	0.223	6.853772184434516e-4
Npas2	3.7507607737366086e-7	-14.682901599766334	0.128	0.15	7.501521547473218e-4
Trp53inp1	4.0762563178681847e-7	-2.304133932111974	0.241	0.367	8.152512635736369e-4
Trbv1	4.1078036724418555e-7	-7.0933562748032095	0.143	0.204	8.215607344883711e-4
Rasgrp1	4.219538787269263e-7	-6.018115924264783	0.218	0.334	8.439077574538526e-4
Mt2	4.229791155162219e-7	2.8609331078833318	0.233	0.119	8.459582310324438e-4
Spta1	4.268830901512476e-7	-14.493244916705194	0.023	0.14	8.537661803024952e-4
Spic	4.4491407826923694e-7	-14.474736153030118	0.008	0.134	8.898281565384739e-4
Pbld1	4.4615152207751476e-7	-15.113724394144036	0.128	0.19	8.923030441550296e-4
Iigp1	4.48375710357613e-7	-14.70826961224779	0.323	0.195	8.96751420715226e-4
Tagln	4.5063968797684725e-7	-11.256122433992807	0.083	0.111	9.012793759536946e-4
C1qc	4.551713913769911e-7	-16.89839657464835	0.053	0.101	9.103427827539823e-4
Ptms	4.606674764374755e-7	-5.220939004474401	0.526	0.372	9.213349528749509e-4
Alas2	4.7668171577152703e-7	-17.342845028229473	0.038	0.134	9.53363431543054e-4
Tnfsf14	4.84514303341132e-7	-11.209911552180296	0.083	0.182	9.69028606682264e-4
Tpx2	4.868599705660379e-7	-12.640666810693059	0.075	0.187	9.737199411320759e-4
Btg2	4.924392495363219e-7	-10.02884621438614	0.218	0.376	9.848784990726437e-4
Lipa	4.97039728274519e-7	-5.2696490938043	0.143	0.305	9.94079456549038e-4
Arhgap20	4.992671894080502e-7	-11.61282185025254	0.158	0.117	9.985343788161004e-4
Tnfrsf4	5.144197572579654e-7	-10.051115105587028	0.271	0.094	0.0010288395145159307
Clspn	5.191680709148864e-7	-7.505686275812002	0.571	0.233	0.0010383361418297727
Insm1	5.263867717919976e-7	3.244440947447119	0.564	0.142	0.0010527735435839952
Sox8	5.311221617754419e-7	-13.532194066451996	0.045	0.123	0.001062244323550884
Dnd1	5.312585462089373e-7	-8.280267253643174	0.068	0.166	0.0010625170924178746
Dapk2	5.455587063727098e-7	-12.06556682598255	0.045	0.109	0.0010911174127454196
Samd9l	5.473808888327841e-7	-7.71584175525509	0.218	0.248	0.0010947617776655683
S100a1	5.599964262337776e-7	-11.555271373562714	0.15	0.102	0.001119992852467555
Cd274	5.662183903205835e-7	-8.699546235115879	0.09	0.138	0.001132436780641167
Vpreb1	5.72800331258462e-7	-4.0958825332073125	0.068	0.209	0.001145600662516924
Cd180	5.838845485718186e-7	-13.299801670549906	0.045	0.13	0.0011677690971436372
Tjp2	6.218158470025661e-7	-12.506586052597834	0.023	0.123	0.0012436316940051323
Ccl8	6.386003550652292e-7	-13.884229339364403	0.165	0.149	0.0012772007101304584
Tmem163	6.438535969448191e-7	-13.056591301032919	0.03	0.114	0.0012877071938896382
Fscn2	6.635939989205584e-7	-5.058985226957422	0.143	0.163	0.0013271879978411169
Prm1	6.674287854600187e-7	-13.014620700387669	0.068	0.243	0.0013348575709200374
Ccdc157	7.010201766825328e-7	-5.943037852438586	0.038	0.177	0.0014020403533650655
Nr1h4	7.20545025799908e-7	-12.826810835952692	0.015	0.17	0.0014410900515998161
Ilvbl	7.266308165458663e-7	-6.076403032657419	0.083	0.364	0.0014532616330917326
9130019O22Rik	7.323245195254751e-7	-9.238814458269369	0.053	0.157	0.0014646490390509501
Gbp8	8.296676711225009e-7	-8.4030535654295	0.075	0.229	0.0016593353422450017
Rsad2	8.602491077348554e-7	-15.270791175508846	0.15	0.219	0.0017204982154697109
Rab25	8.73311501647912e-7	-13.404029926386762	0.466	0.162	0.001746623003295824
Cxadr	8.790550048116028e-7	-11.554955115062668	0.233	0.14	0.0017581100096232057
Ckm	8.828856512611696e-7	-13.147963791497775	0.481	0.186	0.0017657713025223392
Lepr	8.846118946715013e-7	-6.332506884171389	0.06	0.159	0.0017692237893430025
Phgdh	9.009755463199827e-7	-8.320080323213945	0.586	0.309	0.0018019510926399656
Gm23887	9.108127656518431e-7	-14.242183614513959	0.15	0.156	0.001821625531303686
Rpl41	9.249916490154628e-7	-6.066143465126777	0.617	0.422	0.0018499832980309256
Pfkfb2	9.42429019024329e-7	-14.806035128015292	0.038	0.157	0.001884858038048658
Ldhb	9.83799759095774e-7	2.2632602005984803	0.241	0.399	0.0019675995181915483
Ldlrad3	1.0058288771439677e-6	-11.218604316296314	0.105	0.182	0.002011657754287935
Trim62	1.0336287995992096e-6	-8.45101482008572	0.331	0.158	0.0020672575991984195
Hpgds	1.0430259646050278e-6	-4.790237641866682	0.361	0.202	0.0020860519292100555
Junb	1.2168436805329114e-6	-15.6910242149179	0.128	0.272	0.002433687361065823
Eif5a	1.2515155023642736e-6	-1.1766546274767622	0.617	0.419	0.002503031004728547
Mdk	1.3020930777128879e-6	1.2572687018354713	0.338	0.077	0.0026041861554257756
Cyp11a1	1.3417161891485585e-6	-14.358592518843063	0.045	0.261	0.002683432378297117
Adam11	1.4576735772722936e-6	-13.268993050476627	0.038	0.168	0.002915347154544587
Isg20	1.5037394348260898e-6	-14.749191202751298	0.075	0.182	0.0030074788696521798
Tcf7	1.5106266451535209e-6	-3.2374794808947476	0.218	0.438	0.0030212532903070416
Egr1	1.51848131037157e-6	-15.794576532816219	0.023	0.132	0.00303696262074314
Slc4a1	1.5930227011808247e-6	-15.098600782826571	0.015	0.16	0.0031860454023616494
Gm4787	1.60197946499282e-6	-13.401624760676558	0.008	0.196	0.00320395892998564
Ccrl2	1.8045206278660184e-6	-13.18596561623896	0.165	0.132	0.0036090412557320366
Cxcl10	1.865120705444006e-6	-16.19474180138043	0.15	0.153	0.003730241410888012
Spi1	1.9693663946355373e-6	-16.726915898686208	0.128	0.097	0.003938732789271074
Pld4	1.9799846609189595e-6	-13.701294439815644	0.195	0.117	0.003959969321837919
Aire	2.1124150642175468e-6	-15.097705937443498	0.038	0.1	0.004224830128435094
Mertk	2.1124792934527017e-6	-13.25072453956136	0.023	0.111	0.004224958586905404
Tcp11	2.1989085887773167e-6	-14.52708165393807	0.015	0.144	0.004397817177554633
Impg2	2.199042387014924e-6	-14.873697795308264	0.008	0.189	0.004398084774029848
Foxg1	2.302322924571682e-6	-13.250040656230706	0.015	0.131	0.004604645849143364
Sell	2.305261174205569e-6	-11.896746013702913	0.113	0.166	0.004610522348411138
Yae1d1	2.51540742069546e-6	-13.49830068649512	0.241	0.263	0.00503081484139092
Slc25a47	2.517996665030165e-6	-14.097986224854376	0.459	0.18	0.00503599333006033
Nupr1	2.597816466387118e-6	-7.19763970687668	0.045	0.111	0.005195632932774236
Lefty1	2.719817689664823e-6	-4.936749128915636	0.075	0.111	0.005439635379329646
Hbq1b	2.834133778813352e-6	-14.068076284008812	0.038	0.192	0.005668267557626704
Ldha	3.0254498861888208e-6	-0.7544164406603422	0.549	0.382	0.006050899772377641
Rgs2	3.0969454395489004e-6	-10.499305529305126	0.203	0.244	0.0061938908790978
Ifngr1	3.2052178916913263e-6	-5.2150170744294435	0.135	0.362	0.006410435783382653
Fam221b	3.3952062706860965e-6	-4.082698346226749	0.218	0.188	0.006790412541372193
Trav3-4	3.435833432198237e-6	-6.470250910126518	0.18	0.132	0.006871666864396474
Cnbd2	3.437476393271464e-6	-14.563423819824472	0.429	0.188	0.006874952786542927
Zfp280d	3.4553923091208914e-6	-3.284676250710617	0.323	0.359	0.006910784618241783
Gm26225	3.4555987584593315e-6	-14.307995330380328	0.045	0.148	0.006911197516918663
C1qtnf9	3.475680689602287e-6	-14.525024850685677	0.316	0.097	0.0069513613792045745
Nrip1	3.60864415806992e-6	-7.7834461350806485	0.203	0.354	0.00721728831613984
Slco3a1	3.683410781792207e-6	-0.6715006969273114	0.271	0.223	0.0073668215635844135
Cysltr2	3.7837979554689064e-6	-10.009612810514032	0.068	0.131	0.007567595910937813
Tsc22d3	3.85309095212744e-6	-3.5419908612991233	0.256	0.261	0.0077061819042548805
1700008O03Rik	3.908818730563843e-6	-13.619496601502034	0.008	0.216	0.007817637461127687
Ecm1	4.057132535139217e-6	-12.099618838957952	0.068	0.101	0.008114265070278435
Hsd11b1	4.0758347585154256e-6	-9.380833032243741	0.045	0.173	0.00815166951703085
Bcl2a1a	4.304641551353728e-6	-14.657124948695373	0.09	0.158	0.008609283102707456
Tssk6	4.338279303242328e-6	-4.063979326936391	0.203	0.163	0.008676558606484657
Amn	4.419100295627637e-6	-3.93322563267745	0.098	0.147	0.008838200591255273
Snai1	4.485032590324464e-6	-15.114040332104754	0.06	0.181	0.008970065180648927
Mfsd2b	4.524160925367656e-6	-13.807323193998263	0.12	0.127	0.009048321850735312
March3	4.563481124459142e-6	-13.762820735893607	0.015	0.139	0.009126962248918284
Gm23402	4.579544463409727e-6	-15.404008033096183	0.008	0.119	0.009159088926819454
Ighm	4.611016539337096e-6	-7.973865002516863	0.338	0.383	0.009222033078674191
Tnfrsf9	4.646533163710455e-6	-15.520243554291342	0.316	0.104	0.00929306632742091
Ncl	4.756344427999528e-6	-3.671111584580244	0.579	0.411	0.009512688855999055
Scn2b	4.850605619314658e-6	-5.444020575405402	0.143	0.171	0.009701211238629317
Sp100	4.868495333060493e-6	-3.9082571681364393	0.135	0.278	0.009736990666120987
Egfl8	4.873516066519464e-6	-9.966440137995365	0.105	0.183	0.009747032133038928
Col9a3	4.924718959525925e-6	-13.836744754276275	0.444	0.162	0.00984943791905185
Tmem86b	5.298773165960211e-6	-12.246459009299112	0.083	0.224	0.010597546331920421
Tle6	5.516259302583452e-6	-14.4491250083539	0.203	0.201	0.011032518605166904
Tnk2	5.611239233812949e-6	-5.450554553187455	0.203	0.247	0.011222478467625899
Ccdc80	6.021267684705135e-6	-14.935621699690763	0.135	0.087	0.01204253536941027
Nhsl1	6.03146776779043e-6	-7.859524177864163	0.075	0.153	0.012062935535580861
Gdpd5	6.097816390220463e-6	-8.732937452315747	0.286	0.095	0.012195632780440927
Spp1	6.161988845085293e-6	-4.310899783823947	0.173	0.175	0.012323977690170587
Mxd3	6.4456107161667716e-06	-8.571575829890554	0.218	0.156	0.012891221432333544
Mxd4	6.493607331914281e-6	-4.672703040482843	0.218	0.367	0.012987214663828562
Itm2a	7.163410292792436e-6	-16.739306732443797	0.226	0.187	0.014326820585584873
Shc4	7.299919879350569e-6	-5.290695024943334	0.128	0.128	0.014599839758701138
Pkn3	7.331675618824817e-6	-14.243495600206222	0.316	0.151	0.014663351237649634
Adamts14	7.642886042259471e-6	-13.961922113294172	0.008	0.221	0.015285772084518942
Rasl11b	7.936211672113189e-6	-4.984105096523738	0.271	0.249	0.015872423344226377
Gns	7.973596971556079e-6	-11.034929091788323	0.271	0.127	0.01594719394311216
Arl6ip1	8.058619832279464e-6	-8.424410270253297	0.188	0.374	0.016117239664558927
Tnni2	8.317483342603736e-6	-7.173292873668316	0.361	0.167	0.01663496668520747
Nap1l1	8.396341569656525e-6	-0.6633911010600997	0.571	0.381	0.01679268313931305
Hfe	8.490547808370457e-6	-14.175607898376851	0.045	0.141	0.016981095616740913
Col6a1	8.612943089910326e-6	-8.862296643308614	0.173	0.079	0.01722588617982065
Mcm6	9.489328453398182e-6	-3.423066898073929	0.549	0.246	0.018978656906796364
Col15a1	9.679522249156023e-6	-14.813890258836945	0.278	0.174	0.019359044498312047
Capg	1.0205059915938728e-5	-15.559460857574084	0.015	0.124	0.020410119831877457
Peli3	1.0460050788416932e-5	-14.06255201720985	0.233	0.144	0.020920101576833865
Islr	1.075839402832203e-5	-15.001448416478821	0.075	0.1	0.02151678805664406
Anp32b	1.0893858702763181e-5	-2.258379353640584	0.639	0.409	0.021787717405526364
Uchl4	1.1064223160675231e-5	-7.418104078309905	0.165	0.172	0.022128446321350463
Rln3	1.1129790564679023e-5	-15.336595689420077	0.278	0.08	0.022259581129358046
Omp	1.1864184583115389e-5	-3.85720110846243	0.444	0.146	0.02372836916623078
Emp1	1.1869226276063438e-5	-11.948806997452385	0.06	0.111	0.023738452552126876
Agfg2	1.2564951839137347e-5	-5.707702431843211	0.293	0.346	0.025129903678274692
Vcan	1.3056585400186483e-5	-14.225049552030645	0.113	0.073	0.026113170800372967
Fhl1	1.3148192456395879e-5	-13.786948812771685	0.105	0.076	0.026296384912791758
Prodh	1.3159685681771992e-5	-7.386178567466509	0.135	0.194	0.026319371363543984
Stap2	1.4195198536541296e-5	-13.698507585884741	0.045	0.109	0.028390397073082593
Serpinb6b	1.4328566106424322e-5	-14.309464079669068	0.023	0.174	0.028657132212848643
Trav5-1	1.4384184706557234e-5	-15.368775141505191	0.248	0.146	0.028768369413114468
Itgam	1.4609544431887187e-5	-15.336423793231674	0.015	0.104	0.029219088863774372
Nr2f1	1.5162696757811523e-5	-9.36037135183138	0.173	0.059	0.030325393515623047
Hist1h4h	1.5166943235649948e-5	-12.555585989975482	0.015	0.188	0.030333886471299896
Cpa3	1.5431587170255016e-5	-14.075575755639328	0.06	0.125	0.03086317434051003
Id2	1.570941103310097e-5	-11.900933641015323	0.308	0.18	0.03141882206620194
Tcf12	1.6065418365644163e-5	-3.7298120047391032	0.278	0.382	0.032130836731288324
Cfp	1.6646803527020853e-5	-9.475257216149572	0.098	0.129	0.033293607054041705
